N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
112;3;4;5;0.994598943948519;0.893906391339844;0.580358165556622;NA;NA;0.999999686713622;0.999998483738293;0.999999947735003;NA;NA;0.999984879927978;0.999985303972249;0.999980228512088;NA;NA;0.845751626891595;0.980485224477298;0.990954643639975;NA;NA;2.31822037696838;0.0032351016998291;0.0157375335693359;33.0840516090393;3327.90244025613;3321.04020966441
210;5;10;5;0.999999999780936;0.928175532409906;0.017098056129232;0.953866714013928;0.153049813100422;0.999999999999987;0.999999999999985;0.999999999999999;0.999999999999985;0.999999999999988;1;0.999999872306051;0.999999999901962;0.999999999137029;0.999999999985844;NA;NA;NA;NA;NA;4.45815324783325;0.00726962089538574;0.0314393043518066;NA;6043.5642999671;6032.8704535003
68;2;4;5;0.987660818346604;0.995490703464415;NA;NA;NA;0.999936655723546;0.999893759222937;NA;NA;NA;0.999718388985581;0.978173207169472;NA;NA;NA;0.978859230861993;0.982701864951296;NA;NA;NA;2.13816666603088;0.00141072273254395;0.00866818428039551;27.8701648712158;974.315800540038;968.901586977665
50;5;10;5;0.997004255739156;0.0721531239242837;0.164615295770237;0.191990262009783;0.893356361751565;0.999920432585565;0.999730223295753;0.999823497833794;0.999999476017674;0.974273020235182;0.909555048089965;0.984680890809453;0.970173811449216;0.982926554446761;0.983897040612486;NA;NA;NA;NA;NA;4.16646766662598;0.00101423263549805;0.00759267807006836;NA;301.57620640016;295.270910169036
296;4;4;4;0.956432108635117;0.542432979544425;0.585458652327659;0.684030890545614;NA;0.999999892264565;0.999999557459657;0.999998749634907;0.99999716094901;NA;0.999999892264565;0.999999557459657;0.999999865925282;0.999999994709887;NA;0.980291948261793;0.899541539606225;0.999635486767281;0.971673151462108;NA;2.71389150619507;0.0685245990753174;0.107455253601074;41.7607612609863;26291.2942637755;26283.1359151112
184;2;2;4;0.979794013917788;0.970123415426259;NA;NA;NA;1;0.997965434062212;NA;NA;NA;1;0.997965434062212;NA;NA;NA;1;0.986759943348741;NA;NA;NA;2.25257611274719;0.0230855941772461;0.0345020294189453;14.1113412380219;13909.1402538434;13909.1402538434
148;4;2;5;0.95049609743812;0.598748305863436;0.935091966700323;0.137776056863371;NA;0.997835261569375;0.999375655280074;0.999455441099857;0.999599528605352;NA;0.997835261569375;0.984211708308679;0.999455441099857;0.999599528605352;NA;0.985381549244998;0.916889509385475;0.929032411467933;0.920780945248996;NA;2.54071688652039;0.00968408584594727;0.0224399566650391;20.4190707206726;13614.0983060289;13608.6380003631
296;3;2;3;0.989895539363944;0.990025020781067;0.968739282942245;NA;NA;0.989895539363944;0.990025020781067;0.990029408528573;NA;NA;0.989895539363944;0.990025020781067;0.990029408528573;NA;NA;0.924510124870829;0.933369955626766;0.990029408528573;NA;NA;2.56919836997986;0.111527919769287;0.101324558258057;16.5429108142853;42021.3599573405;42020.3952335209
180;2;4;2;0.995491837806376;0.995471934338605;NA;NA;NA;0.995491837806376;0.995471934338605;NA;NA;NA;0.995491837806376;0.995471934338605;NA;NA;NA;0.995491837806376;0.995471934338605;NA;NA;NA;2.20140647888184;0.0125231742858887;0.0273356437683105;22.4285218715668;4853.45656199771;4853.45656199771
398;3;2;3;0.948913412887277;0.820091901148901;0.992307956220231;NA;NA;0.993030028559653;0.992278030798048;0.992307956220231;NA;NA;0.993030028559653;0.992278030798048;0.992307956220231;NA;NA;0.993030028559653;0.992278030798048;0.977821967842896;NA;NA;2.50155258178711;0.249730110168457;0.148665189743042;18.2379682064056;76121.4723063949;76121.4723063949
346;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.39213895797729;0.130498886108398;0.117794752120972;13.0953311920166;36082.291747351;36082.291747351
104;4;4;4;0.981504020757584;0.0811611511042476;0.582243069261313;0.339782339199238;NA;0.99999920551132;0.999974034063164;0.999950887816588;0.99995713292405;NA;0.99999920551132;0.999974034063164;0.999950887816588;0.99995713292405;NA;0.998729901510925;0.907264296495886;0.993374460051343;0.792243840023746;NA;2.47564053535461;0.00251626968383789;0.0139458179473877;33.6845667362213;3198.86403192526;3197.02059162938
140;4;2;4;0.524462634310513;0.902166440593327;0.692353606533194;0.520832266793472;NA;0.995505025927152;0.989824503718561;0.99586772426956;0.996469187947601;NA;0.995505025927152;0.989824503718561;0.99586772426956;0.924256468468157;NA;0.932319132567565;0.906933836843399;0.964488245228497;0.996469187947601;NA;2.62260246276855;0.00995922088623047;0.022052526473999;17.6311047077179;11730.1556566058;11725.861695665
172;5;4;4;0.999101563037286;0.149159568219262;0.842445654871769;0.719693841132866;0.206519381926444;0.999999876712653;0.999999840349316;0.999994655534853;0.99999506170515;0.999999916143079;0.999962740898707;0.999969740233123;0.999994655534853;0.99987812540221;0.999996048078026;0.883903944770375;0.881362171023035;0.874759302377201;0.977638746334536;0.919762602749675;2.86350703239441;0.0106015205383301;0.026494026184082;42.3600199222565;9907.11691841966;9899.99318778294
86;2;2;4;0.991978230097183;0.847378101393237;NA;NA;NA;0.991978230097183;0.992628414510082;NA;NA;NA;0.991978230097183;0.992628414510082;NA;NA;NA;0.991978230097183;0.969640593013966;NA;NA;NA;2.17623114585876;0.00254130363464355;0.0120329856872559;12.5044031143188;3006.29263941167;3006.29263941167
316;4;4;5;0.990179847934094;0.534609427341648;0.579727797897361;0.787720669886766;NA;0.999999997202362;0.999999999993491;0.999999996466078;0.99999998856498;NA;0.999999997202362;0.999999999993491;0.999999996466078;0.999999911819242;NA;0.993540620698809;0.996534124135825;0.90145676632879;0.818127147694324;NA;2.87273979187012;0.0605933666229248;0.0996956825256348;49.3919334411621;31063.0162237705;31055.2180005043
410;2;10;3;0.999999928375348;0.999999999578897;NA;NA;NA;0.999999999999984;0.999999999993706;NA;NA;NA;0.999999999999984;0.999999999993706;NA;NA;NA;NA;NA;NA;NA;NA;2.47362375259399;0.0660159587860107;0.133401393890381;NA;12729.4602384655;12729.4602384655
148;3;4;3;0.991054304936431;0.997599635269808;0.972387824285477;NA;NA;0.99983297823291;0.999834275642659;0.999919626406004;NA;NA;0.99983297823291;0.999834275642659;0.99935717706718;NA;NA;0.993972744895666;0.984929981113274;0.891537509332579;NA;NA;2.24945759773254;0.00701808929443359;0.021385669708252;27.0714516639709;5256.23486079418;5252.90184654831
360;4;4;3;0.985890315065873;0.99650159800253;0.999412123349838;0.976815560090691;NA;0.999997562685099;0.999987430367406;0.999997443647337;0.999997554851728;NA;0.999997562685099;0.999987430367406;0.999997443647337;0.999997554851728;NA;0.985955408818209;0.906820786100834;0.895318861319834;0.968251147020252;NA;2.52258062362671;0.12588357925415;0.309356451034546;38.868857383728;36473.9066712926;36463.6127839915
380;5;4;5;0.999635336832794;0.532631593257107;0.635378067525413;0.217588477591387;0.969394217209641;0.999999995436179;0.999999999699631;0.999999998960214;0.999999989258462;0.999999998146022;0.999999834530789;0.999999991773184;0.999999999996084;0.999999999003769;0.999999998146022;0.974319001605155;0.992750440870136;0.7045339305002;0.956708488263152;0.701297807913431;4.17492055892944;0.110052585601807;0.137558937072754;62.7106711864471;50393.1929780988;50383.6375242701
440;2;10;3;0.999999999835022;0.999999999924471;NA;NA;NA;0.99999999999993;0.99999999999999;NA;NA;NA;0.99999999999993;0.99999999999999;NA;NA;NA;NA;NA;NA;NA;NA;2.52668118476868;0.0879271030426025;0.150583505630493;NA;14659.3782028341;14659.3782028341
364;3;2;3;0.991675812460241;0.966368037318052;0.931058590454596;NA;NA;0.991675812460241;1;0.992094407004657;NA;NA;0.991675812460241;1;0.992094407004657;NA;NA;0.938829932405895;0.9676077652268;0.974535676419167;NA;NA;2.45010256767273;0.142637252807617;0.129900693893433;17.3698027133942;63656.2655016957;63656.2655016957
210;2;10;5;0.9999996295861;0.999999996758053;NA;NA;NA;1;0.999999999999998;NA;NA;NA;0.999999999999977;0.999999999999604;NA;NA;NA;NA;NA;NA;NA;NA;2.3154194355011;0.00931549072265625;0.0381934642791748;NA;3779.6652224137;3774.00836816421
440;4;4;4;0.899881774752146;0.981734857805513;0.862212153848664;0.975186236720888;NA;0.999999977244035;0.999999961237298;0.999999998424753;0.999999998088098;NA;0.999999977244035;0.999999961237298;0.999997713214846;0.999999998088098;NA;0.917881845601146;0.955809824631316;0.973074036285496;0.919899203002168;NA;2.96626377105713;0.206473350524902;0.180790424346924;49.8614301681519;58246.0419881862;58229.508899388
140;2;10;3;0.999958091107961;0.999910985625937;NA;NA;NA;0.999999999282553;1;NA;NA;NA;0.999999834485024;1;NA;NA;NA;NA;NA;NA;NA;NA;2.23010110855103;0.00349617004394531;0.0198235511779785;NA;1458.45497757094;1456.45497757094
236;2;4;4;0.999964832884433;0.999998765916513;NA;NA;NA;0.999999332285691;0.999998765916513;NA;NA;NA;0.999999332285691;0.999998765916513;NA;NA;NA;0.993259169541618;0.987827784432488;NA;NA;NA;2.30607199668884;0.025843620300293;0.0487909317016602;28.6215660572052;11445.9258249185;11445.9258249185
500;5;4;4;0.980017773488761;0.874806857265275;0.522370318933489;0.114614053688886;0.805240528604919;0.999999824886059;0.999999977580833;0.99999997817671;0.99999995485608;0.999999988288923;0.999999873559643;0.999999977580833;0.99999997817671;0.999999999133961;0.999999988288923;0.993698792590768;0.591177909606296;0.740929173213513;0.935826376657262;0.961581694819046;3.31774973869324;0.269937753677368;0.285499572753906;62.100597858429;84415.0522384246;84401.6970611631
60;2;10;4;0.999922680771998;0.8497344292622;NA;NA;NA;0.999986746246758;0.999999998619534;NA;NA;NA;0.999904833563128;0.999612521547282;NA;NA;NA;NA;NA;NA;NA;NA;2.14202761650085;0.000992298126220703;0.00868606567382812;NA;276.568542494924;272.811183182043
292;2;2;3;0.989299993335796;0.990220596060594;NA;NA;NA;0.989299993335796;0.990220596060594;NA;NA;NA;0.989299993335796;0.990220596060594;NA;NA;NA;0.989299993335796;0.990220596060594;NA;NA;NA;2.48678660392761;0.0746667385101318;0.0777337551116943;14.0798089504242;32260.5608051129;32260.5608051129
390;4;10;5;0.999973644285667;0.918401672260465;0.217673219087664;0.862573797263442;NA;1;1;1;1;NA;1;1;1;1;NA;NA;NA;NA;NA;NA;2.99448251724243;0.0606029033660889;0.137856721878052;NA;18829.9093062313;18817.757784022
472;4;2;5;0.966027220107445;0.992708778443897;0.645621523704771;0.936767172341903;NA;0.999940003605053;1;0.99994498559117;0.999948280543484;NA;0.999940003605053;1;0.99994498559117;0.999469488104474;NA;0.947564098619178;0.933595157287562;0.939429714903431;0.949274877432113;NA;2.81967902183533;0.376541376113892;0.298922300338745;31.1479351520538;139291.838307859;139284.171763916
300;5;10;2;0.999758450970527;0.99969345003296;0.971304143620159;0.997424562609935;0.999205972373674;0.999997527002369;0.999995379696946;0.999994060483392;0.999999940851313;0.999997468192431;0.999997527002369;0.999995379696946;0.999994060483392;0.999999940851313;0.999997468192431;NA;NA;NA;NA;NA;2.43468356132507;0.0259537696838379;0.0845227241516113;NA;9581.85136346583;9569.67347236206
210;2;10;5;0.999999850851492;0.999999284127351;NA;NA;NA;0.999999999999995;1;NA;NA;NA;0.999999999999944;0.999999999995259;NA;NA;NA;NA;NA;NA;NA;NA;2.30545854568481;0.00927996635437012;0.0348403453826904;NA;3782.93730035235;3766.99617485539
498;3;2;2;1;0.928540919157372;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.5529944896698;0.434797286987305;0.349935531616211;16.5678198337555;98151.2280765995;98151.2280765995
108;5;2;2;1;1;0.563435168736266;0.440712219116378;0.563435168736266;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.19154715538025;0.00468921661376953;0.0139865875244141;13.8189928531647;6236.35499879201;6236.76388887654
454;3;2;5;0.998322231175922;0.977330489868709;0.949696150613088;NA;NA;0.999934564352804;0.999751302660501;0.999953033041499;NA;NA;0.999558833418093;0.999751302660501;0.999953033041499;NA;NA;0.966831752968097;0.99644734113818;0.974833279637909;NA;NA;2.65110731124878;0.494542837142944;0.27430534362793;24.8251829147339;110856.297074219;110850.048594603
340;5;10;4;0.999999705396355;0.380399355038865;0.30117061030043;0.981977219887786;0.278838376229817;1;1;0.999999999999998;1;0.999999999999998;0.999999999999996;0.999999999999981;0.999999999998641;0.999999999999952;0.999999999999972;NA;NA;NA;NA;NA;3.30776071548462;0.0348594188690186;0.0969767570495605;NA;15449.4120693465;15436.9447550642
80;4;10;2;0.894744469874843;0.911412526831679;0.96156874566938;0.731460117788601;NA;0.99877255502078;1;0.999297401710418;0.999297401710418;NA;0.99877255502078;0.999437502697832;0.999297401710418;0.990455624945596;NA;NA;NA;NA;NA;NA;2.14976978302002;0.00151753425598145;0.0116868019104004;NA;583.38431278467;577.112750297073
232;5;2;4;0.901339654428525;0.910623591487428;0.959887010048475;0.598438268925986;0.536707639710358;0.998267068194252;0.997958709016163;0.998391511731582;0.998307741505718;0.998331217867149;0.998267068194252;0.997958709016163;0.998391511731582;0.998307741505718;0.998331217867149;0.805402764447367;0.949782599346165;0.971350217032516;0.857351126745615;0.914435322793112;2.8596396446228;0.0404036045074463;0.0561892986297607;22.8525898456573;36287.8691963454;36281.8510779494
130;3;10;3;0.999335330431686;0.996241709525267;0.911354397808174;NA;NA;0.999999987030346;0.999999963658445;0.99999994795078;NA;NA;0.999997835622795;0.999999963658445;0.99999994795078;NA;NA;NA;NA;NA;NA;NA;2.2317361831665;0.00321769714355469;0.019533634185791;NA;1585.76109300792;1581.42275528421
486;4;2;3;0.947180028327779;0.798758530700639;0.886780948265911;0.839836379211545;NA;0.993988574686996;0.994134711868294;0.993726470166106;1;NA;0.993988574686996;0.994134711868294;0.993726470166106;1;NA;0.920514672144786;0.9806092795972;0.981966531662106;0.975309912028333;NA;2.61398220062256;0.571972608566284;0.393800735473633;22.4789588451385;133185.04703853;133184.500820849
272;5;4;3;0.994562277795312;0.538721534585757;0.800300255219272;0.47386724360526;0.790278840795912;1;0.999993560729308;0.999969381596057;0.999982832050351;0.999995290868317;1;0.999993560729308;0.999969381596057;0.999982832050351;0.999995290868317;0.999646824892688;0.968149731388799;0.948656049239673;0.992267465633359;0.489160797335791;2.62299728393555;0.0503466129302979;0.0710446834564209;39.4155757427216;23310.1428101568;23297.0163529731
80;4;10;4;0.999998400773798;0.229169137270947;0.906073650361016;0.458833849673242;NA;0.99999983754072;0.999999991701681;0.999999277405063;0.999999915121767;NA;0.999632029531478;0.999998513241342;0.999987784717312;0.999943637571683;NA;NA;NA;NA;NA;NA;2.46409606933594;0.00135970115661621;0.0118553638458252;NA;713.628456422099;708.688877278281
472;4;2;4;0.931739238052712;0.778363161663785;0.955531394195847;0.637384852594134;NA;0.999351424156349;0.999420456097799;0.999384579980539;0.999390713126643;NA;0.999351424156349;0.999420456097799;0.999384579980539;0.997225240999657;NA;0.983232410387706;0.993472674097778;0.723248845168903;0.976511729593051;NA;2.97274303436279;0.433990716934204;0.252441167831421;26.1817498207092;134328.295764344;134315.341613841
256;3;2;3;0.988304227677392;0.965560390173042;0.988687613291391;NA;NA;0.988304227677392;0.988278422252476;0.988687613291391;NA;NA;0.988304227677392;0.988278422252476;0.988687613291391;NA;NA;0.965585602396227;0.988278422252476;0.988687613291391;NA;NA;2.37494730949402;0.0637691020965576;0.0821828842163086;15.9183361530304;31523.6171183625;31522.6523945429
270;5;10;5;0.999999990159522;0.990140778784885;0.325504819507647;0.629736349164135;0.351684088863606;1;1;1;1;1;0.999999999974296;0.999999999997553;0.999999999988393;0.999999999995099;0.999999999162131;NA;NA;NA;NA;NA;4.6341073513031;0.0152242183685303;0.054551362991333;NA;10034.8098027864;10020.4501080179
188;4;4;5;0.999884382001701;0.425662044694775;0.821554970378865;0.462947174612341;NA;0.999999970347443;0.999999942147608;0.999999998716691;0.999999945163324;NA;0.999998466078062;0.999996668373315;0.999998964064261;0.999993589843631;NA;0.517764442350942;0.995709301173099;0.957647450295328;0.981096821943677;NA;2.59261846542358;0.0144379138946533;0.0315406322479248;42.050906419754;10926.8903400313;10917.0473198588
436;2;4;4;0.999993575273522;0.999999983066505;NA;NA;NA;0.999999997760659;0.999999983066505;NA;NA;NA;0.999999997760659;0.999999983066505;NA;NA;NA;0.984105489632396;0.993143921425412;NA;NA;NA;2.5248007774353;0.219907522201538;0.183420419692993;35.3303465843201;39234.8022203107;39234.8022203107
70;2;10;4;0.987961462922503;0.713586445208036;NA;NA;NA;0.999999938232501;0.99999997488232;NA;NA;NA;0.999728794345687;0.999847955733822;NA;NA;NA;NA;NA;NA;NA;NA;2.15288710594177;0.00134801864624023;0.0104598999023438;NA;381.923881554251;375.338095116624
236;5;4;4;0.99983485340459;0.575046922228273;0.994722564590975;0.383381401566584;0.375180627765886;0.999999951425781;0.999999729654992;0.999999802579302;0.999999720675687;0.999998832047084;0.999999951425781;0.999999729654992;0.999994268792458;0.999999720675687;0.999998832047084;0.865171073421235;0.897809389050016;0.986752911234405;0.98817270178736;0.940862834556271;2.94939470291138;0.0294845104217529;0.0505354404449463;44.8974740505219;18699.2676681244;18689.8824630879
356;4;2;3;0.787131449537003;0.849548136628798;1;0.94273886013455;NA;1;0.991076467735071;1;0.9916318482012;NA;1;0.991076467735071;1;0.9916318482012;NA;0.967462915736973;0.976173345167656;0.964894147475156;0.896001298408004;NA;2.50108933448792;0.190879344940186;0.122396945953369;19.7816753387451;71344.3264978137;71341.0031732611
488;2;2;5;0.998715693202429;0.999778201656152;NA;NA;NA;0.999949285788928;0.999778201656152;NA;NA;NA;0.999949285788928;0.999778201656152;NA;NA;NA;0.991238292445693;0.996556893755804;NA;NA;NA;2.54950308799744;0.449809551239014;0.27449631690979;21.0417084693909;102994.192678038;102994.192678038
472;2;2;4;0.998342749709841;0.99699061867964;NA;NA;NA;0.998342749709841;0.99938317855334;NA;NA;NA;0.998342749709841;0.99938317855334;NA;NA;NA;0.998342749709841;0.99371868291849;NA;NA;NA;2.64482855796814;0.335945129394531;0.241891860961914;18.3579587936401;92021.1812026038;92021.1812026038
340;2;10;3;0.999999982124452;0.999999999326466;NA;NA;NA;0.999999999990181;0.999999999995649;NA;NA;NA;0.999999999990181;0.999999999995649;NA;NA;NA;NA;NA;NA;NA;NA;2.42310333251953;0.0386250019073486;0.0966956615447998;NA;8735.27402130292;8735.27402130292
